sequence_id,step,state_0,state_mean,target,state_std,aleatoric_unc,epistemic_unc,weight
2163,0,-0.035322,0.111870,0.423828,4.77878380e-4,4.77878380e-4,4.77878380e-4,2.092578e3
2164,0,1.921596,-0.685990,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2165,0,-1.979505,1.681922,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2166,0,0.096851,0.181038,0.628907,4.56713940e-4,4.56713940e-4,4.56713940e-4,2.189550e3
2167,0,1.224440,-1.258671,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2168,0,-0.021830,0.729126,0.425781,4.78453327e-4,4.78453327e-4,4.78453327e-4,2.090064e3
2169,0,1.517667,0.748900,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2170,0,-0.894333,1.506727,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2171,0,-0.636075,0.048436,0.023437,4.47852342e-5,4.47852342e-5,4.47852342e-5,2.232829e4
2172,0,-0.938873,-0.106584,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2173,0,0.980426,-0.247185,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2174,0,-0.126893,-1.651492,0.280878,6.05302878e-4,6.05302878e-4,6.05302878e-4,1.652063e3
2175,0,1.824591,0.902574,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2176,0,-0.732089,1.390829,0.007813,1.51682212e-5,1.51682212e-5,1.51682212e-5,6.592296e4
2177,0,-1.299887,1.543481,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2178,0,-1.544604,1.849354,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2179,0,1.114592,1.265420,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2180,0,0.321587,1.023744,0.865406,4.41891860e-4,4.41891860e-4,4.41891860e-4,2.262992e3
2181,0,-1.857654,1.122286,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2182,0,1.100436,-1.201362,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2183,0,1.923895,0.502765,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2184,0,0.244620,1.275681,0.833984,2.70944271e-4,2.70944271e-4,2.70944271e-4,3.690782e3
2185,0,0.885328,0.645328,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2186,0,1.536836,1.119037,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2187,0,1.219802,-0.424372,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2188,0,0.944225,-0.214743,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2189,0,0.241042,0.288759,0.800781,3.12190088e-4,3.12190088e-4,3.12190088e-4,3.203166e3
2190,0,-1.859556,-0.318279,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2191,0,0.493892,-0.444241,0.964844,6.63758954e-5,6.63758954e-5,6.63758954e-5,1.506548e4
2192,0,-0.699644,-0.523696,0.011719,2.26613290e-5,2.26613290e-5,2.26613290e-5,4.412609e4
2193,0,-0.404443,-1.575058,0.068359,1.24625371e-4,1.24625371e-4,1.24625371e-4,8.023984e3
2194,0,-0.852066,1.371041,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2195,0,-1.177119,-0.617411,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2196,0,0.912098,-0.699099,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2197,0,0.565760,0.609424,0.970703,5.56491566e-5,5.56491566e-5,5.56491566e-5,1.796940e4
2198,0,0.294350,0.589205,0.845703,2.55356602e-4,2.55356602e-4,2.55356602e-4,3.916077e3
2199,0,1.120920,1.753406,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2200,0,1.423206,-0.294418,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2201,0,-1.879733,-1.873485,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2202,0,0.268603,1.749541,0.814454,2.95726376e-4,2.95726376e-4,2.95726376e-4,3.381493e3
2203,0,-0.522396,1.463163,0.056638,1.04551128e-4,1.04551128e-4,1.04551128e-4,9.564607e3
2204,0,0.775010,0.568942,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2205,0,-1.533281,1.963542,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2206,0,1.977522,-0.146444,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2207,0,-0.617504,-0.273194,0.007813,1.51672667e-5,1.51672667e-5,1.51672667e-5,6.592711e4
2208,0,1.188769,-1.809132,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2209,0,1.847884,-1.096983,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2210,0,-1.008680,-1.205202,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2211,0,-1.157269,-0.298235,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2212,0,1.879733,-0.937465,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2213,0,1.337042,-1.848123,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2214,0,-1.555638,-0.099081,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2215,0,-0.527561,-0.556717,0.019531,3.74703128e-5,3.74703128e-5,3.74703128e-5,2.668708e4
2216,0,-1.528816,1.500212,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2217,0,-1.299462,0.981278,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2218,0,1.288682,1.335151,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2219,0,-1.114713,0.055498,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2220,0,-1.591331,-1.330201,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2221,0,1.862935,1.298257,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2222,0,1.598656,-1.233802,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2223,0,-1.835987,-1.933734,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2224,0,1.934863,0.195004,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2225,0,0.104476,-0.100207,0.667969,4.34020748e-4,4.34020748e-4,4.34020748e-4,2.304032e3
2226,0,1.075336,1.505251,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2227,0,-1.875029,0.434165,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2228,0,1.540976,0.303573,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2229,0,0.396569,0.569403,0.941407,2.35065447e-4,2.35065447e-4,2.35065447e-4,4.254116e3
2230,0,0.741922,-0.396755,0.996093,7.61349065e-6,7.61349065e-6,7.61349065e-6,1.313285e5
2231,0,-0.630671,1.777094,0.007813,1.51672667e-5,1.51672667e-5,1.51672667e-5,6.592711e4
2232,0,1.912071,0.508824,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2233,0,-0.274307,1.527551,0.142578,2.39233105e-4,2.39233105e-4,2.39233105e-4,4.180006e3
2234,0,-1.636783,1.831751,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2235,0,-0.090816,-1.588593,0.357421,4.49450017e-4,4.49450017e-4,4.49450017e-4,2.224937e3
2236,0,1.373725,1.099523,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2237,0,1.863508,1.548898,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2238,0,1.595257,1.273500,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2239,0,0.867267,0.512342,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2240,0,0.026371,1.695914,0.487651,6.98166002e-4,6.98166002e-4,6.98166002e-4,1.432322e3
2241,0,1.331829,1.261900,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2242,0,-0.908781,-0.358350,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2243,0,-1.733680,0.726872,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2244,0,0.035601,-1.518264,0.554525,6.84773198e-4,6.84773198e-4,6.84773198e-4,1.460335e3
2245,0,1.509749,1.065991,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2246,0,1.288653,1.646084,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2247,0,1.692986,-1.212129,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2248,0,-0.737704,-1.472285,0.009766,1.89217620e-5,1.89217620e-5,1.89217620e-5,5.284641e4
2249,0,0.192609,-0.496662,0.775391,3.40816836e-4,3.40816836e-4,3.40816836e-4,2.934119e3
2250,0,1.391710,0.923999,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2251,0,1.647640,-1.717204,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2252,0,0.216267,1.645771,0.785156,3.30105616e-4,3.30105616e-4,3.30105616e-4,3.029324e3
2253,0,-0.092636,-0.236584,0.402344,4.70570090e-4,4.70570090e-4,4.70570090e-4,2.125077e3
2254,0,0.345726,-1.458403,0.880859,2.05370347e-4,2.05370347e-4,2.05370347e-4,4.869228e3
2255,0,0.592752,-0.293603,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2256,0,-1.083901,-0.219365,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2257,0,1.064494,-0.516577,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2258,0,-0.209640,1.010500,0.239520,5.71081533e-4,5.71081533e-4,5.71081533e-4,1.751060e3
2259,0,0.982849,-1.046077,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2260,0,0.790205,-0.343141,0.999999,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2261,0,-0.443423,-0.808618,0.046875,8.74281132e-5,8.74281132e-5,8.74281132e-5,1.143784e4
2262,0,-1.938484,-0.494779,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2263,0,0.765137,0.245796,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2264,0,-1.575894,-0.836983,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2265,0,-0.861085,0.777482,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2266,0,-1.645672,1.804518,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2267,0,-1.772839,1.547739,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2268,0,1.778669,-0.565825,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2269,0,0.774902,-1.663027,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2270,0,-0.087177,1.027789,0.376181,6.73088492e-4,6.73088492e-4,6.73088492e-4,1.485687e3
2271,0,1.706660,1.104536,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2272,0,1.570765,0.777337,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2273,0,1.039614,1.530886,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2274,0,0.157868,1.163671,0.726563,3.88780207e-4,3.88780207e-4,3.88780207e-4,2.572141e3
2275,0,-0.250373,-1.821514,0.187500,2.98124546e-4,2.98124546e-4,2.98124546e-4,3.354292e3
2276,0,1.719209,-0.618613,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2277,0,-1.456194,-1.100148,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2278,0,-0.796101,-0.452499,0.005860,1.13978429e-5,1.13978429e-5,1.13978429e-5,8.772820e4
2279,0,-0.548905,-1.576738,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2280,0,-1.660292,0.327560,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2281,0,0.980415,0.165615,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2282,0,-1.806452,-0.474360,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2283,0,-0.720492,1.178150,0.003907,7.61349065e-6,7.61349065e-6,7.61349065e-6,1.313285e5
2284,0,1.935460,-1.663616,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2285,0,-0.786268,-1.588928,0.003907,7.61349065e-6,7.61349065e-6,7.61349065e-6,1.313285e5
2286,0,-1.441124,-0.072776,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2287,0,0.762193,0.053622,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2288,0,1.931051,0.339291,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2289,0,0.032170,0.557290,0.539062,4.86246882e-4,4.86246882e-4,4.86246882e-4,2.056564e3
2290,0,0.775744,1.308650,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2291,0,-1.259872,-0.145221,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2292,0,-0.946869,1.706150,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2293,0,-1.092808,-1.606011,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2294,0,-1.943957,0.466044,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2295,0,0.106310,0.178615,0.665591,6.44352556e-4,6.44352556e-4,6.44352556e-4,1.551943e3
2296,0,-1.600039,1.065935,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2297,0,-0.847843,0.153115,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2298,0,1.547079,1.176382,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2299,0,-0.768004,-0.757603,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2300,0,0.800051,-0.534278,0.999999,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2301,0,-1.337748,0.125384,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2302,0,1.128133,0.021181,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2303,0,0.142674,0.968731,0.712891,4.00539312e-4,4.00539312e-4,4.00539312e-4,2.496628e3
2304,0,1.422545,-1.375138,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2305,0,-0.347810,1.828836,0.093749,1.66258479e-4,1.66258479e-4,1.66258479e-4,6.014695e3
2306,0,-0.764953,-1.179547,0.007813,1.51672667e-5,1.51672667e-5,1.51672667e-5,6.592711e4
2307,0,-1.652679,0.251782,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2308,0,0.166201,-1.147835,0.738281,3.78121364e-4,3.78121364e-4,3.78121364e-4,2.644647e3
2309,0,-0.193061,-1.876175,0.189453,3.00506401e-4,3.00506401e-4,3.00506401e-4,3.327705e3
2310,0,-1.352146,-1.352268,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2311,0,0.795983,-1.451793,0.998046,3.81421003e-6,3.81421003e-6,3.81421003e-6,2.621088e5
2312,0,-1.858295,0.724093,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2313,0,0.401626,1.175282,0.945313,1.01161283e-4,1.01161283e-4,1.01161283e-4,9.885107e3
2314,0,0.517475,0.528466,0.953125,8.74281132e-5,8.74281132e-5,8.74281132e-5,1.143784e4
2315,0,-0.519877,1.650846,0.029296,5.56456533e-5,5.56456533e-5,5.56456533e-5,1.797053e4
2316,0,-0.024285,1.260074,0.464844,4.86814149e-4,4.86814149e-4,4.86814149e-4,2.054168e3
2317,0,-1.774283,1.276317,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2318,0,0.028830,1.636785,0.570312,4.79558151e-4,4.79558151e-4,4.79558151e-4,2.085249e3
2319,0,0.098459,1.621465,0.652344,4.43815081e-4,4.43815081e-4,4.43815081e-4,2.253186e3
2320,0,1.499206,1.698790,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2321,0,-1.512820,1.574382,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2322,0,0.160594,-1.518966,0.711735,6.16028943e-4,6.16028943e-4,6.16028943e-4,1.623298e3
2323,0,0.931150,1.110317,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2324,0,1.444779,-1.007712,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2325,0,1.965469,1.613608,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2326,0,1.573357,1.090187,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2327,0,-0.129964,-1.871163,0.305484,6.30406070e-4,6.30406070e-4,6.30406070e-4,1.586277e3
2328,0,-0.144894,1.052207,0.304861,6.26988617e-4,6.26988617e-4,6.26988617e-4,1.594923e3
2329,0,1.834224,0.311560,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2330,0,0.818471,1.397185,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2331,0,1.916451,-1.076061,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2332,0,-0.681013,0.647913,0.007813,1.51672667e-5,1.51672667e-5,1.51672667e-5,6.592711e4
2333,0,1.509773,1.351405,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2334,0,-0.081668,-1.239228,0.367188,4.54714249e-4,4.54714249e-4,4.54714249e-4,2.199179e3
2335,0,0.203423,-0.183232,0.759115,5.73754561e-4,5.73754561e-4,5.73754561e-4,1.742902e3
2336,0,-1.836215,1.681656,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2337,0,-0.649977,-0.388547,0.011719,2.26613290e-5,2.26613290e-5,2.26613290e-5,4.412609e4
2338,0,-1.489774,0.992815,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2339,0,-0.055386,0.751779,0.422349,6.83678060e-4,6.83678060e-4,6.83678060e-4,1.462675e3
2340,0,1.015697,-1.513596,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2341,0,-0.312686,0.898656,0.109375,1.90626920e-4,1.90626920e-4,1.90626920e-4,5.245821e3
2342,0,0.426188,1.286906,0.921875,1.40937504e-4,1.40937504e-4,1.40937504e-4,7.095293e3
2343,0,1.498860,1.044597,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2344,0,-0.050469,-0.007089,0.406250,4.72033339e-4,4.72033339e-4,4.72033339e-4,2.118490e3
2345,0,0.328540,0.938628,0.904297,1.69359059e-4,1.69359059e-4,1.69359059e-4,5.904580e3
2346,0,-1.804968,1.968227,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2347,0,-1.877798,1.422352,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2348,0,-1.479438,-1.026979,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2349,0,0.349385,1.653482,0.898437,1.78563042e-4,1.78563042e-4,1.78563042e-4,5.600232e3
2350,0,-0.761506,-1.615221,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2351,0,0.962334,-0.484835,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2352,0,1.510146,-0.845779,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2353,0,0.408047,0.578656,0.917969,1.47357327e-4,1.47357327e-4,1.47357327e-4,6.786179e3
2354,0,1.302446,-0.110979,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2355,0,0.205773,1.256618,0.785156,3.30105404e-4,3.30105404e-4,3.30105404e-4,3.029326e3
2356,0,1.539027,-1.545274,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2357,0,1.349672,-0.942111,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2358,0,1.316648,0.707378,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2359,0,-1.372863,-1.752429,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2360,0,1.790638,0.173673,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2361,0,1.247363,-1.427837,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2362,0,-1.996611,1.050843,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2363,0,-0.802614,0.748611,0.003907,7.61349065e-6,7.61349065e-6,7.61349065e-6,1.313285e5
2364,0,-0.882831,0.831748,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2365,0,0.555065,1.994425,0.972657,5.20404420e-5,5.20404420e-5,5.20404420e-5,1.921546e4
2366,0,0.371905,1.530529,0.925781,1.34457962e-4,1.34457962e-4,1.34457962e-4,7.437213e3
2367,0,-1.334694,-1.525323,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2368,0,-0.152149,0.945967,0.277344,3.92215859e-4,3.92215859e-4,3.92215859e-4,2.549610e3
2369,0,-1.332822,1.815606,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2370,0,-0.145025,0.970085,0.269531,3.85287203e-4,3.85287203e-4,3.85287203e-4,2.595460e3
2371,0,1.635461,-1.618132,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2372,0,0.663377,1.362434,0.992187,1.51682212e-5,1.51682212e-5,1.51682212e-5,6.592296e4
2373,0,0.539332,-0.709669,0.964845,6.63717167e-5,6.63717167e-5,6.63717167e-5,1.506643e4
2374,0,0.852492,1.904238,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2375,0,0.018930,-1.310489,0.543099,6.95542422e-4,6.95542422e-4,6.95542422e-4,1.437725e3
2376,0,1.467685,1.762717,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2377,0,1.947579,1.440355,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2378,0,-0.368649,-0.459338,0.093749,1.66256740e-4,1.66256740e-4,1.66256740e-4,6.014758e3
2379,0,-1.906748,-0.206167,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2380,0,-0.465326,-1.227149,0.037110,6.99230821e-5,6.99230821e-5,6.99230821e-5,1.430122e4
2381,0,-0.425529,1.605692,0.068359,1.24626675e-4,1.24626675e-4,1.24626675e-4,8.023900e3
2382,0,1.241246,-0.447890,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2383,0,-1.340535,1.653439,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2384,0,-1.879996,-1.084543,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2385,0,0.520551,-1.921921,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2386,0,1.714028,0.393428,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2387,0,-1.598238,-1.399619,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2388,0,-1.755147,-1.725828,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2389,0,-0.148159,0.030276,0.273438,3.88781918e-4,3.88781918e-4,3.88781918e-4,2.572129e3
2390,0,-0.404737,-0.560382,0.087891,1.56877188e-4,1.56877188e-4,1.56877188e-4,6.374372e3
2391,0,-0.947532,0.364083,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2392,0,-1.359923,-1.693926,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2393,0,-0.206385,-1.170163,0.208985,3.23499355e-4,3.23499355e-4,3.23499355e-4,3.091187e3
2394,0,1.634605,1.810251,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2395,0,-0.212454,0.783954,0.156249,4.13708895e-4,4.13708895e-4,4.13708895e-4,2.417153e3
2396,0,1.174254,0.688385,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2397,0,-1.046451,1.220131,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2398,0,-1.951893,-0.147864,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2399,0,1.364203,-0.588853,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2400,0,-1.602022,1.654727,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2401,0,-1.287156,-1.183526,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2402,0,-0.801653,-1.193552,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2403,0,-1.479245,-1.625978,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2404,0,-1.963627,-0.878581,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2405,0,0.370487,1.727541,0.919921,1.44157571e-4,1.44157571e-4,1.44157571e-4,6.936806e3
2406,0,1.560015,-0.068184,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2407,0,1.629263,1.343161,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2408,0,0.709818,-0.172527,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2409,0,1.910575,-0.995740,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2410,0,-0.511319,-0.600816,0.035155,6.63717167e-5,6.63717167e-5,6.63717167e-5,1.506643e4
2411,0,-0.268451,0.236940,0.162110,2.65808754e-4,2.65808754e-4,2.65808754e-4,3.762089e3
2412,0,-0.012942,-0.083363,0.465183,6.84513367e-4,6.84513367e-4,6.84513367e-4,1.460890e3
2413,0,0.905725,0.401042,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2414,0,-0.541897,-0.292942,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2415,0,-1.897184,-1.901688,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
2416,0,0.696545,-1.075706,0.988281,2.26613290e-5,2.26613290e-5,2.26613290e-5,4.412609e4
