x,y,q_hat,var,weight,n_hi,n_lo,dt_hi,dt_lo,sigma,t_max
1.188769,-1.809132,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.847884,-1.096983,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.008680,-1.205202,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.157269,-0.298235,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.879733,-0.937465,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.337042,-1.848123,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.555638,-0.099081,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.527561,-0.556717,0.019531,3.74703128e-5,2.668708e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.528816,1.500212,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.299462,0.981278,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.288682,1.335151,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.114713,0.055498,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.591331,-1.330201,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.862935,1.298257,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.598656,-1.233802,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.835987,-1.933734,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.934863,0.195004,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.104476,-0.100207,0.667969,4.34020748e-4,2.304032e3,64,512,0.002500,0.010000,0.700000,6.000000
1.075336,1.505251,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.875029,0.434165,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.540976,0.303573,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.396569,0.569403,0.941407,2.35065447e-4,4.254116e3,64,512,0.002500,0.010000,0.700000,6.000000
0.741922,-0.396755,0.996093,7.61349065e-6,1.313285e5,64,512,0.002500,0.010000,0.700000,6.000000
-0.630671,1.777094,0.007813,1.51672667e-5,6.592711e4,64,512,0.002500,0.010000,0.700000,6.000000
1.912071,0.508824,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.274307,1.527551,0.142578,2.39233105e-4,4.180006e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.636783,1.831751,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.090816,-1.588593,0.357421,4.49450017e-4,2.224937e3,64,512,0.002500,0.010000,0.700000,6.000000
1.373725,1.099523,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.863508,1.548898,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.595257,1.273500,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.867267,0.512342,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.026371,1.695914,0.487651,6.98166002e-4,1.432322e3,64,512,0.002500,0.010000,0.700000,6.000000
1.331829,1.261900,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.908781,-0.358350,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.733680,0.726872,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.035601,-1.518264,0.554525,6.84773198e-4,1.460335e3,64,512,0.002500,0.010000,0.700000,6.000000
1.509749,1.065991,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.288653,1.646084,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.692986,-1.212129,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.737704,-1.472285,0.009766,1.89217620e-5,5.284641e4,64,512,0.002500,0.010000,0.700000,6.000000
0.192609,-0.496662,0.775391,3.40816836e-4,2.934119e3,64,512,0.002500,0.010000,0.700000,6.000000
1.391710,0.923999,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.647640,-1.717204,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.216267,1.645771,0.785156,3.30105616e-4,3.029324e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.092636,-0.236584,0.402344,4.70570090e-4,2.125077e3,64,512,0.002500,0.010000,0.700000,6.000000
0.345726,-1.458403,0.880859,2.05370347e-4,4.869228e3,64,512,0.002500,0.010000,0.700000,6.000000
0.592752,-0.293603,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.083901,-0.219365,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.064494,-0.516577,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.209640,1.010500,0.239520,5.71081533e-4,1.751060e3,64,512,0.002500,0.010000,0.700000,6.000000
0.982849,-1.046077,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.790205,-0.343141,0.999999,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.443423,-0.808618,0.046875,8.74281132e-5,1.143784e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.938484,-0.494779,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.765137,0.245796,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.575894,-0.836983,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.861085,0.777482,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.645672,1.804518,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.772839,1.547739,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.778669,-0.565825,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.774902,-1.663027,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.087177,1.027789,0.376181,6.73088492e-4,1.485687e3,64,512,0.002500,0.010000,0.700000,6.000000
1.706660,1.104536,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.570765,0.777337,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.039614,1.530886,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.157868,1.163671,0.726563,3.88780207e-4,2.572141e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.250373,-1.821514,0.187500,2.98124546e-4,3.354292e3,64,512,0.002500,0.010000,0.700000,6.000000
1.719209,-0.618613,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.456194,-1.100148,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.796101,-0.452499,0.005860,1.13978429e-5,8.772820e4,64,512,0.002500,0.010000,0.700000,6.000000
-0.548905,-1.576738,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.660292,0.327560,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.980415,0.165615,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.806452,-0.474360,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.720492,1.178150,0.003907,7.61349065e-6,1.313285e5,64,512,0.002500,0.010000,0.700000,6.000000
1.935460,-1.663616,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.786268,-1.588928,0.003907,7.61349065e-6,1.313285e5,64,512,0.002500,0.010000,0.700000,6.000000
-1.441124,-0.072776,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.762193,0.053622,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.931051,0.339291,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.032170,0.557290,0.539062,4.86246882e-4,2.056564e3,64,512,0.002500,0.010000,0.700000,6.000000
0.775744,1.308650,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.259872,-0.145221,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.946869,1.706150,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.092808,-1.606011,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.943957,0.466044,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.106310,0.178615,0.665591,6.44352556e-4,1.551943e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.600039,1.065935,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.847843,0.153115,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.547079,1.176382,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.768004,-0.757603,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.800051,-0.534278,0.999999,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.337748,0.125384,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.128133,0.021181,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.142674,0.968731,0.712891,4.00539312e-4,2.496628e3,64,512,0.002500,0.010000,0.700000,6.000000
1.422545,-1.375138,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.347810,1.828836,0.093749,1.66258479e-4,6.014695e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.764953,-1.179547,0.007813,1.51672667e-5,6.592711e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.652679,0.251782,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.166201,-1.147835,0.738281,3.78121364e-4,2.644647e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.193061,-1.876175,0.189453,3.00506401e-4,3.327705e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.352146,-1.352268,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.795983,-1.451793,0.998046,3.81421003e-6,2.621088e5,64,512,0.002500,0.010000,0.700000,6.000000
-1.858295,0.724093,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.401626,1.175282,0.945313,1.01161283e-4,9.885107e3,64,512,0.002500,0.010000,0.700000,6.000000
0.517475,0.528466,0.953125,8.74281132e-5,1.143784e4,64,512,0.002500,0.010000,0.700000,6.000000
-0.519877,1.650846,0.029296,5.56456533e-5,1.797053e4,64,512,0.002500,0.010000,0.700000,6.000000
-0.024285,1.260074,0.464844,4.86814149e-4,2.054168e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.774283,1.276317,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.028830,1.636785,0.570312,4.79558151e-4,2.085249e3,64,512,0.002500,0.010000,0.700000,6.000000
0.098459,1.621465,0.652344,4.43815081e-4,2.253186e3,64,512,0.002500,0.010000,0.700000,6.000000
1.499206,1.698790,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.512820,1.574382,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.160594,-1.518966,0.711735,6.16028943e-4,1.623298e3,64,512,0.002500,0.010000,0.700000,6.000000
0.931150,1.110317,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.444779,-1.007712,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.965469,1.613608,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.573357,1.090187,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.129964,-1.871163,0.305484,6.30406070e-4,1.586277e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.144894,1.052207,0.304861,6.26988617e-4,1.594923e3,64,512,0.002500,0.010000,0.700000,6.000000
1.834224,0.311560,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.818471,1.397185,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.916451,-1.076061,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.681013,0.647913,0.007813,1.51672667e-5,6.592711e4,64,512,0.002500,0.010000,0.700000,6.000000
1.509773,1.351405,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.081668,-1.239228,0.367188,4.54714249e-4,2.199179e3,64,512,0.002500,0.010000,0.700000,6.000000
0.203423,-0.183232,0.759115,5.73754561e-4,1.742902e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.836215,1.681656,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.649977,-0.388547,0.011719,2.26613290e-5,4.412609e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.489774,0.992815,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.055386,0.751779,0.422349,6.83678060e-4,1.462675e3,64,512,0.002500,0.010000,0.700000,6.000000
1.015697,-1.513596,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.312686,0.898656,0.109375,1.90626920e-4,5.245821e3,64,512,0.002500,0.010000,0.700000,6.000000
0.426188,1.286906,0.921875,1.40937504e-4,7.095293e3,64,512,0.002500,0.010000,0.700000,6.000000
1.498860,1.044597,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.050469,-0.007089,0.406250,4.72033339e-4,2.118490e3,64,512,0.002500,0.010000,0.700000,6.000000
0.328540,0.938628,0.904297,1.69359059e-4,5.904580e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.804968,1.968227,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.877798,1.422352,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.479438,-1.026979,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.349385,1.653482,0.898437,1.78563042e-4,5.600232e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.761506,-1.615221,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.962334,-0.484835,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.510146,-0.845779,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.408047,0.578656,0.917969,1.47357327e-4,6.786179e3,64,512,0.002500,0.010000,0.700000,6.000000
1.302446,-0.110979,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.205773,1.256618,0.785156,3.30105404e-4,3.029326e3,64,512,0.002500,0.010000,0.700000,6.000000
1.539027,-1.545274,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.349672,-0.942111,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.316648,0.707378,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.372863,-1.752429,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.790638,0.173673,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.247363,-1.427837,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.996611,1.050843,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.802614,0.748611,0.003907,7.61349065e-6,1.313285e5,64,512,0.002500,0.010000,0.700000,6.000000
-0.882831,0.831748,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.555065,1.994425,0.972657,5.20404420e-5,1.921546e4,64,512,0.002500,0.010000,0.700000,6.000000
0.371905,1.530529,0.925781,1.34457962e-4,7.437213e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.334694,-1.525323,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.152149,0.945967,0.277344,3.92215859e-4,2.549610e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.332822,1.815606,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.145025,0.970085,0.269531,3.85287203e-4,2.595460e3,64,512,0.002500,0.010000,0.700000,6.000000
1.635461,-1.618132,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.663377,1.362434,0.992187,1.51682212e-5,6.592296e4,64,512,0.002500,0.010000,0.700000,6.000000
0.539332,-0.709669,0.964845,6.63717167e-5,1.506643e4,64,512,0.002500,0.010000,0.700000,6.000000
0.852492,1.904238,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.018930,-1.310489,0.543099,6.95542422e-4,1.437725e3,64,512,0.002500,0.010000,0.700000,6.000000
1.467685,1.762717,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.947579,1.440355,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.368649,-0.459338,0.093749,1.66256740e-4,6.014758e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.906748,-0.206167,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.465326,-1.227149,0.037110,6.99230821e-5,1.430122e4,64,512,0.002500,0.010000,0.700000,6.000000
-0.425529,1.605692,0.068359,1.24626675e-4,8.023900e3,64,512,0.002500,0.010000,0.700000,6.000000
1.241246,-0.447890,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.340535,1.653439,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.879996,-1.084543,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.520551,-1.921921,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.714028,0.393428,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.598238,-1.399619,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.755147,-1.725828,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.148159,0.030276,0.273438,3.88781918e-4,2.572129e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.404737,-0.560382,0.087891,1.56877188e-4,6.374372e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.947532,0.364083,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.359923,-1.693926,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.206385,-1.170163,0.208985,3.23499355e-4,3.091187e3,64,512,0.002500,0.010000,0.700000,6.000000
1.634605,1.810251,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.212454,0.783954,0.156249,4.13708895e-4,2.417153e3,64,512,0.002500,0.010000,0.700000,6.000000
1.174254,0.688385,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.046451,1.220131,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.951893,-0.147864,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.364203,-0.588853,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.602022,1.654727,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.287156,-1.183526,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.801653,-1.193552,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.479245,-1.625978,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.963627,-0.878581,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.370487,1.727541,0.919921,1.44157571e-4,6.936806e3,64,512,0.002500,0.010000,0.700000,6.000000
1.560015,-0.068184,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.629263,1.343161,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.709818,-0.172527,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.910575,-0.995740,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.511319,-0.600816,0.035155,6.63717167e-5,1.506643e4,64,512,0.002500,0.010000,0.700000,6.000000
-0.268451,0.236940,0.162110,2.65808754e-4,3.762089e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.012942,-0.083363,0.465183,6.84513367e-4,1.460890e3,64,512,0.002500,0.010000,0.700000,6.000000
0.905725,0.401042,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.541897,-0.292942,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.897184,-1.901688,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.696545,-1.075706,0.988281,2.26613290e-5,4.412609e4,64,512,0.002500,0.010000,0.700000,6.000000
0.778730,1.327622,0.996093,7.61349065e-6,1.313285e5,64,512,0.002500,0.010000,0.700000,6.000000
-0.064490,-0.956791,0.419922,4.76684068e-4,2.097821e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.126159,-1.371421,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.578431,-1.066241,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.149828,-1.018887,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.866016,1.934708,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.953043,0.673917,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.840846,1.623064,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.821613,1.065716,0.003907,7.61349065e-6,1.313285e5,64,512,0.002500,0.010000,0.700000,6.000000
0.155955,-1.956908,0.738281,3.78121870e-4,2.644643e3,64,512,0.002500,0.010000,0.700000,6.000000
1.187546,1.071678,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.705731,-0.356607,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.916231,0.337912,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.938141,-0.620364,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.699456,-1.893672,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.234438,1.562789,0.824219,2.83521084e-4,3.527062e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.115081,-0.268366,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.421382,-0.246390,0.066403,1.21308269e-4,8.243393e3,64,512,0.002500,0.010000,0.700000,6.000000
0.884739,-1.792534,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.261487,1.020813,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.638724,-1.541016,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.348149,-1.741941,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.893225,0.482571,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.649227,-1.871323,0.978516,4.11352377e-5,2.430947e4,64,512,0.002500,0.010000,0.700000,6.000000
-0.964349,0.587649,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.918650,-0.613381,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.144769,0.984494,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.439332,-1.363515,0.066403,1.21308269e-4,8.243393e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.078261,0.401324,0.429687,4.79557976e-4,2.085249e3,64,512,0.002500,0.010000,0.700000,6.000000
1.252275,-0.596472,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.635987,-1.537040,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.994756,-1.597778,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.699476,-1.150392,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.704310,1.293861,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.045398,-1.182004,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.549220,1.998876,0.978515,4.11386897e-5,2.430743e4,64,512,0.002500,0.010000,0.700000,6.000000
0.643265,-0.085450,0.986328,2.63876285e-5,3.789511e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.944121,-1.820275,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.362130,1.986614,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.310960,1.197578,0.128906,2.19740524e-4,4.550801e3,64,512,0.002500,0.010000,0.700000,6.000000
